,COUNTYFIPS,Obesity among adults aged >=18 years,Stroke among adults aged >=18 years,Arthritis among adults aged >=18 years,Mammography use among women aged 50-74 years,Depression among adults aged >=18 years,Vision disability among adults aged >=18 years,Chronic obstructive pulmonary disease among adults aged >=18 years,Visits to dentist or dental clinic among adults aged >=18 years,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,Current smoking among adults aged >=18 years,Mobility disability among adults aged >=18 years,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,Self-care disability among adults aged >=18 years,Cholesterol screening among adults aged >=18 years,Any disability among adults aged >=18 years,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",All teeth lost among adults aged >=65 years,No leisure-time physical activity among adults aged >=18 years,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",Sleeping less than 7 hours among adults aged >=18 years,Independent living disability among adults aged >=18 years,Current lack of health insurance among adults aged 18-64 years,Cancer (excluding skin cancer) among adults aged >=18 years,Chronic kidney disease among adults aged >=18 years,High blood pressure among adults aged >=18 years,Mental health not good for >=14 days among adults aged >=18 years,Cervical cancer screening among adult women aged 21-65 years,Binge drinking among adults aged >=18 years,Fair or poor self-rated health status among adults aged >=18 years,Current asthma among adults aged >=18 years,Visits to doctor for routine checkup within the past year among adults aged >=18 years,Cognitive disability among adults ages >=18 years,Hearing disability among adults aged >=18 years,Diagnosed diabetes among adults aged >=18 years,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",Physical health not good for >=14 days among adults aged >=18 years,Coronary heart disease among adults aged >=18 years
1826,31167,42.6,3.0,25.3,71.95,15.899999999999999,3.75,6.3,64.6,34.7,15.45,11.75,79.75,3.2,81.15,25.05,66.8,11.1,26.15,43.4,28.35,6.0,7.75,7.4,2.9,33.3,12.7,81.45,20.3,13.25,8.55,71.9,10.05,7.5,9.6,45.25,9.899999999999999,5.85
1827,31159,35.45,2.775,24.424999999999997,69.125,16.15,3.625,5.85,72.2,32.95,13.95,10.875,79.1,2.9749999999999996,78.775,23.975,66.225,10.25,22.200000000000003,38.3,27.299999999999997,5.85,6.875,7.0,2.7750000000000004,30.799999999999997,12.725000000000001,81.6,20.95,12.4,8.6,69.45,9.75,7.375,8.825,45.4,9.3,5.5249999999999995
1828,31157,40.07272727272727,3.3545454545454545,28.254545454545454,67.61818181818181,17.19090909090909,5.181818181818182,6.945454545454547,59.14545454545455,33.599999999999994,17.37272727272727,14.227272727272727,79.69090909090909,4.163636363636364,79.70909090909092,28.909090909090914,61.690909090909095,13.5,29.927272727272733,33.527272727272724,31.063636363636366,7.5181818181818185,11.618181818181817,7.572727272727272,3.272727272727273,33.60909090909091,13.881818181818181,79.55454545454545,16.990909090909092,16.43636363636364,8.990909090909092,71.06363636363636,11.5,8.372727272727273,11.981818181818182,36.92727272727273,11.700000000000001,6.645454545454545
1829,32001,32.31428571428571,3.0571428571428574,26.12857142857143,70.82857142857142,21.314285714285713,5.014285714285714,7.614285714285714,59.62857142857143,34.82857142857143,18.199999999999996,13.914285714285713,70.81428571428572,3.7857142857142856,78.68571428571428,32.857142857142854,63.32857142857142,15.4,23.942857142857143,33.228571428571435,33.72857142857142,8.285714285714286,10.814285714285713,6.485714285714286,2.9714285714285715,31.214285714285715,18.571428571428573,79.61428571428571,16.1,17.871428571428574,10.528571428571427,68.15714285714286,15.600000000000003,7.485714285714286,10.22857142857143,38.9,13.142857142857142,5.928571428571429
1830,31151,42.4,3.4000000000000004,26.275000000000002,73.75,17.475,5.075,7.15,63.1,35.3,17.4,13.5,80.82499999999999,4.05,79.2,29.025,65.625,14.975000000000001,27.875,35.300000000000004,29.724999999999998,7.424999999999999,10.475000000000001,7.475,3.2,34.775,12.975,80.55000000000001,18.775,15.849999999999998,8.8,73.325,11.474999999999998,8.625,10.4,44.8,11.0,6.7
1831,31145,37.76666666666667,3.466666666666667,29.366666666666664,69.8,18.233333333333334,4.666666666666667,7.333333333333333,62.53333333333333,35.1,16.599999999999998,13.700000000000001,81.56666666666666,3.8666666666666667,80.93333333333334,28.03333333333333,66.06666666666666,13.166666666666666,27.76666666666667,33.46666666666667,29.26666666666667,7.2,8.366666666666667,7.8999999999999995,3.3000000000000003,35.56666666666667,13.199999999999998,81.33333333333334,17.900000000000002,15.0,8.766666666666667,75.03333333333333,11.133333333333333,8.833333333333334,10.533333333333333,41.53333333333334,10.899999999999999,7.033333333333334
1832,31161,44.0,4.25,32.15,69.19999999999999,16.5,5.75,8.75,63.15,39.650000000000006,18.7,17.3,83.3,4.800000000000001,81.95,33.849999999999994,62.55,14.55,31.700000000000003,34.4,27.85,8.4,8.9,9.0,3.9,40.05,13.05,79.9,17.1,18.15,9.0,73.5,11.75,10.65,13.05,42.4,12.55,8.55
1833,31177,35.2,2.7399999999999998,25.2,74.02000000000001,15.26,3.4200000000000004,5.58,70.16,36.72,15.459999999999999,10.48,79.26000000000002,2.84,81.2,23.72,72.38,9.6,22.86,41.86,26.98,5.5200000000000005,6.5200000000000005,7.42,2.7199999999999998,31.78,12.3,83.67999999999999,19.64,12.1,8.319999999999999,73.2,9.2,7.06,9.1,56.56,9.14,5.359999999999999
1834,31183,40.3,3.8,32.0,72.6,16.9,5.1,8.5,61.4,38.0,18.2,15.6,83.3,4.5,81.7,30.0,66.4,13.3,29.3,34.9,29.0,7.6,7.7,8.5,3.6,39.1,13.3,79.5,17.5,16.6,9.0,73.0,11.2,9.4,12.9,44.4,12.1,7.8
1835,31185,41.425000000000004,3.1500000000000004,26.675,70.525,16.225,3.825,6.2749999999999995,67.575,35.074999999999996,14.0,12.4,81.125,3.225,81.75,26.725,69.025,11.0,23.1,40.475,25.575,6.175,7.075000000000001,8.075000000000001,3.1,33.6,11.875,82.1,19.725,13.325,8.450000000000001,70.65,9.7,8.225,9.975,55.2,9.899999999999999,6.300000000000001
1836,31149,38.1,3.6,30.5,71.0,15.1,3.9,6.9,66.5,39.0,14.0,13.4,83.4,3.4,85.2,26.4,68.7,10.6,27.5,37.2,27.9,6.1,6.4,9.4,3.5,37.5,11.2,82.0,17.9,13.5,8.3,74.9,9.0,9.3,10.9,48.1,10.5,7.3
1837,31171,36.6,3.3,28.0,70.2,15.4,3.7,6.5,68.0,38.3,13.7,12.5,81.8,3.2,84.3,25.2,69.0,9.9,24.2,37.0,26.8,5.8,6.4,8.9,3.3,34.9,11.2,82.7,19.3,12.9,8.2,73.7,8.8,8.6,10.2,41.7,9.9,6.7
1838,31163,41.7,3.9,31.0,70.4,16.2,4.7,8.1,64.4,37.8,16.1,15.3,83.8,4.1,83.3,30.3,66.8,12.7,28.6,34.6,28.4,7.2,7.5,9.4,3.7,40.2,12.0,81.6,17.6,15.8,8.7,74.6,10.4,10.1,12.2,48.7,11.4,8.1
1839,31147,42.53333333333333,3.8333333333333335,30.5,70.39999999999999,14.966666666666667,4.766666666666667,7.8,61.1,37.86666666666667,16.533333333333335,15.033333333333333,83.73333333333333,4.066666666666666,83.0,28.766666666666666,63.29999999999999,13.533333333333333,30.2,31.76666666666667,28.833333333333332,7.2,7.8,8.9,3.6,39.266666666666666,12.233333333333334,80.2,17.466666666666665,16.133333333333336,8.733333333333334,74.43333333333334,10.633333333333335,9.733333333333333,12.200000000000001,34.233333333333334,11.566666666666668,7.900000000000001
1840,31181,41.7,3.9000000000000004,31.5,69.8,15.7,4.75,7.75,63.3,37.55,15.5,15.549999999999999,83.35,4.05,83.0,30.25,67.4,12.350000000000001,30.849999999999998,31.849999999999998,27.9,7.15,7.85,9.100000000000001,3.7,38.45,12.0,81.44999999999999,17.65,15.65,8.65,72.9,10.3,9.95,12.05,46.3,11.25,7.9
1841,31179,35.45,2.5999999999999996,21.15,71.15,16.95,3.65,5.35,67.35,29.4,12.9,9.95,77.0,2.9,74.7,24.45,67.65,11.149999999999999,23.25,33.650000000000006,27.25,6.1,7.199999999999999,6.5,2.55,28.4,14.0,78.25,23.15,11.75,8.649999999999999,68.2,10.9,6.85,8.35,47.150000000000006,8.850000000000001,5.15
1842,31173,49.099999999999994,4.2,26.75,69.7,18.2,7.45,8.45,55.95,30.6,26.0,17.25,77.94999999999999,5.65,75.69999999999999,35.650000000000006,60.349999999999994,19.45,31.95,28.15,34.7,10.6,11.45,6.65,3.7,34.95,17.1,77.35,19.549999999999997,21.4,10.850000000000001,73.95,15.65,9.85,14.8,35.35,13.75,7.5
1843,31165,37.0,3.5,30.2,69.7,16.4,4.3,7.3,64.5,38.5,15.5,13.8,83.2,3.7,83.1,27.4,67.1,11.7,26.1,34.8,26.7,6.5,7.4,8.8,3.4,36.7,11.9,81.3,17.6,14.7,8.5,73.1,9.9,9.0,11.5,44.5,10.9,7.3
1844,31169,37.6,3.9499999999999997,31.65,71.55,15.55,4.550000000000001,7.7,65.05000000000001,39.4,15.2,15.3,84.15,3.85,84.55000000000001,30.05,67.44999999999999,12.95,27.65,36.150000000000006,26.95,6.95,7.300000000000001,9.85,3.8,39.35,11.7,81.9,17.299999999999997,15.350000000000001,8.5,75.35,9.95,10.3,11.6,40.85,11.35,8.1
1845,31175,35.45,3.7,29.1,70.4,15.25,4.35,7.4,64.30000000000001,37.15,15.0,14.6,82.35,3.65,82.85,28.85,66.8,12.25,27.45,31.15,27.5,6.75,7.45,9.15,3.6,39.0,11.8,81.65,18.2,14.899999999999999,8.4,74.80000000000001,9.8,9.65,11.15,40.55,10.75,7.550000000000001
1846,33007,36.42727272727272,3.7545454545454535,32.654545454545456,73.52727272727272,25.490909090909096,5.154545454545455,9.39090909090909,57.290909090909096,37.81818181818182,18.50909090909091,15.272727272727273,78.93636363636364,4.290909090909091,84.9909090909091,32.14545454545454,70.33636363636363,15.572727272727274,26.53636363636364,34.409090909090914,34.98181818181818,8.590909090909092,9.2,8.30909090909091,3.454545454545455,35.018181818181816,15.92727272727273,82.90909090909092,15.572727272727269,17.054545454545455,11.472727272727274,73.64545454545454,14.027272727272726,9.272727272727272,10.863636363636362,46.12727272727273,12.990909090909092,7.336363636363637
1847,32031,28.43271028037383,2.7598130841121487,24.1570093457944,73.42990654205607,19.889719626168223,4.91214953271028,6.714018691588786,64.28504672897196,35.152336448598135,16.463551401869157,12.813084112149532,70.55420560747663,3.608411214953272,80.596261682243,30.700934579439252,66.95327102803738,13.322429906542054,22.74205607476636,30.685849056603775,32.0588785046729,7.610280373831776,11.354205607476635,6.34018691588785,2.7915887850467294,29.876635514018695,17.981308411214954,80.07570093457946,17.777570093457943,16.446728971962617,10.161682242990654,69.2981308411215,14.433644859813086,6.871028037383178,9.621495327102803,41.26635514018693,12.0018691588785,5.269158878504673
1848,33011,34.629411764705885,2.592941176470588,24.65764705882353,76.19764705882353,23.68,3.872941176470588,6.318823529411765,68.35647058823531,31.211764705882352,15.195294117647055,10.44470588235294,74.75529411764704,2.998823529411765,85.17176470588235,24.455294117647057,73.91529411764706,12.53764705882353,21.50941176470588,36.70470588235294,33.612941176470585,6.69764705882353,8.363529411764707,6.472941176470587,2.5752941176470583,27.794117647058822,15.089411764705881,83.57764705882353,14.934117647058821,12.877647058823529,12.0,71.60705882352941,12.18235294117647,6.198823529411764,7.971764705882353,46.75764705882352,9.732941176470588,5.041176470588236
1849,32005,29.40625,3.34375,30.775,71.23124999999999,19.75625,4.3125,7.65625,65.0125,35.4375,14.64375,14.35625,78.07499999999999,3.55,85.97500000000001,31.075,69.38125,11.0125,20.14375,35.1875,32.65625,6.9375,8.0,8.662500000000001,3.35,33.39375,15.4125,81.9625,14.8125,16.45,9.575,69.83125,12.225000000000001,8.225,10.55625,46.262499999999996,13.1875,6.89375
1850,32023,39.44444444444444,4.311111111111111,34.58888888888889,64.37777777777778,22.844444444444445,6.844444444444444,11.055555555555554,49.82222222222222,40.25555555555556,22.93333333333333,19.9,79.27777777777777,5.466666666666666,82.14444444444445,40.14444444444444,62.62222222222223,19.444444444444443,27.93333333333333,26.033333333333335,34.111111111111114,10.255555555555555,12.666666666666668,8.333333333333334,3.966666666666667,38.74444444444444,18.677777777777777,78.56666666666666,13.366666666666667,23.6,10.5,67.78888888888889,16.977777777777774,10.177777777777777,13.899999999999999,36.86666666666666,16.922222222222224,8.78888888888889
1851,32510,32.37692307692308,3.384615384615384,27.13076923076923,72.1076923076923,20.907692307692308,5.3307692307692305,7.83846153846154,64.64615384615385,36.76153846153846,17.115384615384617,14.815384615384614,75.11538461538463,4.061538461538461,81.76153846153846,32.300000000000004,64.5153846153846,14.776923076923076,24.015384615384615,34.584615384615375,34.56153846153846,8.238461538461538,12.107692307692307,7.446153846153847,3.3,33.35384615384615,17.115384615384613,80.61538461538461,15.192307692307692,18.446153846153848,10.092307692307692,65.94615384615385,14.476923076923075,8.161538461538461,10.784615384615384,39.4076923076923,13.484615384615383,6.653846153846154
1852,33003,30.15454545454546,3.3454545454545452,31.281818181818185,74.13636363636364,23.090909090909093,4.1000000000000005,7.972727272727273,65.20909090909092,37.17272727272728,14.454545454545455,13.127272727272727,81.61818181818182,3.5090909090909097,87.49090909090908,26.954545454545453,71.35454545454544,11.045454545454545,20.781818181818185,39.61818181818182,30.53636363636364,7.009090909090909,6.9363636363636365,8.6,3.2363636363636363,33.4909090909091,13.736363636363636,85.32727272727271,14.181818181818182,14.1,10.727272727272727,72.78181818181818,11.636363636363635,8.254545454545456,10.118181818181817,53.027272727272724,10.99090909090909,6.681818181818182
1853,33005,31.41875,2.76875,27.0125,74.50625,23.956249999999997,3.7750000000000004,6.7625,65.07499999999999,29.05625,14.131250000000001,11.4875,76.19375,3.04375,83.15,26.7,71.55625,12.88125,21.78125,40.39375,33.462500000000006,6.800000000000001,7.65625,7.16875,2.71875,29.04375,15.775,81.74375,16.606249999999996,13.05,11.5625,64.73124999999999,13.10625,6.8125,8.20625,50.23125,10.275,5.46875
1854,32021,37.45,5.1,35.5,68.25,21.700000000000003,8.3,12.0,54.45,41.15,23.9,22.75,80.15,6.55,82.35,41.95,62.650000000000006,20.75,30.4,28.5,35.65,11.85,11.75,8.75,4.5,42.1,18.950000000000003,78.3,12.85,26.15,11.25,70.75,17.85,11.5,16.55,37.599999999999994,18.1,9.9
1855,33009,29.27368421052632,2.8473684210526318,28.210526315789473,71.71052631578947,24.2,3.8000000000000003,6.7789473684210515,67.01578947368421,30.873684210526317,13.994736842105265,11.005263157894737,77.08947368421053,3.094736842105263,84.8,24.96315789473684,74.92105263157896,12.005263157894737,20.063157894736843,41.626315789473686,29.757894736842104,6.605263157894737,7.1157894736842096,7.536842105263157,2.815789473684211,28.189473684210526,14.426315789473685,83.23157894736842,16.073684210526313,12.168421052631578,10.784210526315789,69.48947368421051,11.889473684210527,6.936842105263159,8.231578947368419,48.27894736842105,9.942105263157895,5.652631578947369
1856,32007,34.77857142857144,2.721428571428572,23.75,68.45,22.257142857142856,4.892857142857143,6.85,57.550000000000004,34.878571428571426,18.45,12.985714285714282,71.83571428571429,3.614285714285714,78.25,32.02142857142857,59.97857142857141,16.22142857142857,24.342857142857145,31.00714285714285,35.39285714285714,7.828571428571428,12.757142857142856,5.728571428571429,2.6928571428571426,28.164285714285707,18.62142857142857,81.09285714285714,17.28571428571429,18.12142857142857,10.27142857142857,63.14285714285713,15.642857142857142,6.664285714285714,9.385714285714284,35.49285714285715,12.885714285714286,5.185714285714285
1857,32017,33.95,3.25,28.1,68.3,20.8,4.2,7.85,65.5,37.8,16.95,13.95,76.75,3.3499999999999996,82.65,31.05,68.19999999999999,13.25,22.3,34.95,32.9,7.1,9.25,7.9,3.1,33.1,16.25,81.75,16.200000000000003,16.6,9.65,68.45,13.25,8.0,9.95,46.7,12.6,6.6
1858,32019,38.37,3.65,31.05,67.4,22.08,5.7700000000000005,9.27,56.2,37.84,20.57,16.979999999999997,75.88000000000002,4.569999999999999,82.04999999999998,36.23,63.73,15.84,26.93,27.7,34.730000000000004,8.89,11.76,7.709999999999999,3.47,35.900000000000006,18.060000000000002,81.45,15.069999999999999,20.36,10.48,66.3,15.790000000000001,8.77,12.19,36.02,14.969999999999999,7.290000000000001
1859,33001,31.006666666666664,3.0933333333333337,29.426666666666666,75.39333333333333,22.946666666666665,3.88,7.293333333333332,66.71333333333334,34.03333333333334,14.933333333333334,12.22,78.46666666666667,3.2,86.20666666666666,27.800000000000004,73.49333333333334,11.9,19.986666666666665,40.5,30.76666666666667,6.78,6.973333333333334,8.213333333333333,3.0266666666666664,30.259999999999994,14.573333333333332,83.21333333333334,15.213333333333335,13.43333333333333,11.206666666666669,71.55333333333331,11.873333333333335,7.553333333333333,9.213333333333333,50.04,10.653333333333332,6.153333333333333
1860,32013,36.0,3.025,24.849999999999998,69.85,21.575000000000003,5.499999999999999,7.800000000000001,57.599999999999994,35.325,20.174999999999997,14.475000000000001,72.875,4.199999999999999,78.85,32.675000000000004,61.0,16.65,25.925,30.825,34.85,8.475000000000001,13.325,6.125,2.925,30.6,18.5,79.475,16.799999999999997,19.4,10.325,63.95,15.950000000000001,7.3,10.450000000000001,36.175,13.725,5.85
1861,32027,36.1,3.1,25.1,68.7,19.9,5.3,7.6,55.2,35.0,20.8,14.1,71.8,4.0,79.0,32.6,60.8,16.3,24.9,31.9,35.3,7.8,14.7,6.2,2.9,32.7,17.1,80.1,17.5,19.4,9.5,64.2,15.2,7.6,10.6,39.3,13.5,6.1
1862,32033,34.46666666666667,3.4333333333333336,28.066666666666666,68.83333333333333,20.566666666666666,5.2,8.299999999999999,60.36666666666667,37.5,19.433333333333334,15.4,76.1,4.1000000000000005,80.83333333333333,33.300000000000004,62.53333333333334,15.533333333333331,25.066666666666666,30.433333333333334,33.199999999999996,8.200000000000001,11.366666666666665,7.333333333333333,3.266666666666666,34.5,17.2,80.06666666666666,15.899999999999999,18.933333333333334,9.866666666666667,66.60000000000001,14.833333333333334,8.333333333333334,11.266666666666666,40.699999999999996,13.966666666666667,6.866666666666667
1863,32009,35.9,4.8,36.3,68.9,20.7,7.0,12.1,56.2,43.5,21.4,21.6,81.6,5.8,84.8,39.7,65.0,18.7,29.1,31.5,33.9,10.2,12.1,9.5,4.4,43.3,16.6,79.5,12.4,24.1,10.2,71.4,15.6,11.6,15.6,39.5,17.2,10.4
1864,32015,35.2,3.1,26.6,70.0,21.8,5.5,8.1,58.7,35.5,20.2,15.1,74.1,4.2,79.5,33.8,62.0,16.3,25.5,32.5,34.5,8.6,12.7,6.4,3.1,32.0,18.8,79.9,16.8,19.7,10.4,65.5,16.0,7.6,10.9,39.5,14.1,6.2
1865,32011,34.4,3.1,27.8,69.2,21.0,4.7,7.9,60.2,36.9,19.3,14.4,75.4,3.8,82.0,31.7,63.9,14.6,24.1,33.0,34.7,7.6,10.4,7.0,3.0,33.3,17.2,81.4,16.6,17.8,9.8,66.8,14.2,7.7,10.5,39.7,13.5,6.3
1866,32029,30.5,3.2,30.6,71.1,20.4,4.1,7.7,67.2,40.2,16.1,14.3,78.8,3.5,86.4,30.3,67.2,10.9,20.9,35.6,32.8,6.7,7.1,8.3,3.2,34.9,15.1,83.0,14.9,16.1,9.7,69.9,11.8,7.8,10.8,44.6,12.7,6.6
1867,33013,31.613888888888887,2.652777777777778,26.880555555555553,76.7111111111111,23.402777777777782,3.433333333333333,6.533333333333335,69.33333333333333,33.26111111111112,14.102777777777778,10.652777777777779,77.47777777777779,2.838888888888889,85.11111111111113,24.98333333333333,73.65277777777777,11.68888888888889,20.322222222222223,44.96666666666667,31.81944444444445,6.363888888888889,7.047222222222223,7.183333333333333,2.6500000000000004,27.852777777777778,14.663888888888891,85.56666666666668,16.97222222222222,11.716666666666669,11.533333333333333,72.05555555555554,11.925,6.305555555555555,7.938888888888889,52.22777777777777,9.697222222222225,5.1611111111111105
1868,34005,33.16929824561404,2.8228070175438593,23.255263157894735,76.7780701754386,20.514035087719297,4.087719298245614,5.699122807017544,67.56754385964912,35.752631578947366,14.206140350877194,11.207894736842107,76.66228070175438,3.0982456140350876,88.24912280701756,23.729824561403504,70.05175438596491,11.235087719298246,22.27719298245614,42.77807017543859,36.12982456140352,6.3657894736842096,9.148245614035089,6.81842105263158,2.7763157894736845,31.70087719298246,14.408771929824562,84.96491228070175,17.50175438596491,13.55,9.554385964912282,75.73508771929824,10.981578947368419,5.213157894736842,9.121052631578946,37.337168141592926,10.128947368421054,5.254385964912281
1869,33017,32.152,2.4600000000000004,25.176000000000002,74.012,26.08,3.6159999999999997,6.176,67.044,33.128,13.664000000000001,10.368,70.93599999999999,2.7479999999999993,82.116,27.336000000000002,71.1,12.388,18.924,37.292,30.244,6.904,7.356,6.484,2.492,29.107999999999997,16.508,81.336,18.428,12.400000000000002,11.524000000000001,72.216,13.34,6.331999999999999,8.675999999999998,47.916,9.944,4.784000000000001
1870,33015,29.634375,2.4671874999999996,26.046875,76.228125,23.15,3.0828125,5.84375,74.14375,33.1203125,13.5796875,9.928125,76.296875,2.534375,87.0046875,23.931250000000002,74.128125,9.5421875,18.832812500000003,41.040625,29.6640625,5.621875,6.253125000000001,7.0640625,2.5390625,27.025,14.21875,86.6328125,17.8453125,11.229687499999999,10.34375,73.88906250000001,10.509375000000002,6.1703125,7.7390625,48.321875,9.3703125,4.8203125
1871,33019,33.42999999999999,3.2199999999999998,28.529999999999994,69.68999999999998,25.589999999999996,4.470000000000001,8.19,63.68000000000001,33.129999999999995,16.509999999999998,13.3,77.62,3.7,83.86999999999999,28.890000000000004,73.77000000000001,15.370000000000001,24.97,41.620000000000005,33.89,7.639999999999999,8.419999999999998,7.74,3.0599999999999996,30.080000000000002,15.76,82.35,14.75,15.270000000000001,11.700000000000001,70.6,13.49,7.850000000000001,9.5,51.11,11.48,6.3
1872,34009,31.85,3.4124999999999996,30.546875,76.2875,21.4,4.553125,7.21875,68.903125,39.224999999999994,14.2625,13.83125,80.803125,3.5718750000000004,89.775,27.646875,73.321875,11.006250000000001,23.996875000000003,41.3625,30.174999999999997,6.9875,9.08125,9.0125,3.35625,36.425,13.94375,82.13437499999999,16.36875,15.41875,9.549999999999999,78.43125,11.034375,6.996875,11.03125,49.64375,11.696875,7.040625
1873,34019,29.78846153846154,2.3923076923076922,22.41153846153846,75.79230769230769,21.4,3.1884615384615387,5.0346153846153845,73.09615384615384,35.223076923076924,11.496153846153845,9.496153846153847,75.08461538461539,2.526923076923077,90.27692307692308,20.942307692307693,70.5153846153846,7.965384615384616,18.888461538461538,40.957692307692305,28.96153846153846,5.157692307692307,7.157692307692307,7.1692307692307695,2.511538461538462,27.942307692307693,12.934615384615388,86.76153846153846,18.588461538461537,11.338461538461537,9.038461538461538,75.48846153846154,9.196153846153846,4.9423076923076925,7.934615384615385,44.12692307692308,9.242307692307692,4.796153846153847
1874,34015,31.584126984126982,2.706349206349206,24.896825396825395,75.96666666666667,21.77936507936507,4.014285714285714,5.873015873015874,66.75555555555556,35.512698412698406,14.646031746031747,11.287301587301588,76.16031746031746,3.049206349206349,87.75873015873015,25.065079365079363,66.22222222222223,11.13015873015873,22.04603174603175,35.641269841269846,33.93968253968254,6.587301587301586,8.912698412698411,6.693650793650794,2.679365079365079,30.580952380952382,15.738095238095237,85.04761904761908,18.141269841269843,14.031746031746032,10.11904761904762,74.21111111111112,11.512698412698413,5.255555555555555,8.974603174603178,45.066666666666656,10.584126984126987,5.203174603174604
1875,34035,26.866176470588236,2.329411764705882,22.49264705882353,75.95588235294117,17.65735294117647,3.3911764705882352,4.473529411764707,70.38235294117646,34.902941176470584,11.008823529411766,9.282352941176473,74.97352941176472,2.4838235294117643,89.86617647058824,20.597058823529412,68.96617647058825,8.369117647058824,20.991176470588233,36.21323529411765,31.39705882352942,5.120588235294117,8.788235294117646,6.5588235294117645,2.5102941176470592,26.70441176470589,12.564705882352943,85.26617647058823,16.127941176470593,11.579411764705883,8.698529411764707,73.45735294117648,9.032352941176471,4.669117647058823,8.142647058823528,36.90441176470589,8.922058823529412,4.435294117647058
1876,35049,26.798,2.9220000000000006,24.402,72.77600000000001,21.462000000000003,5.498000000000001,5.47,70.67,34.278,12.198000000000002,13.104,73.934,3.948,82.89400000000002,29.267999999999997,66.288,9.636000000000001,17.918,35.699999999999996,28.351999999999997,6.978000000000001,10.092,6.659999999999999,3.276,26.774,14.250000000000002,83.052,13.27,16.0,10.098,60.278,13.106,7.620000000000001,10.53,45.58599999999999,11.168,5.3199999999999985
1877,35027,32.2,3.7399999999999998,29.52,70.52000000000001,21.68,5.76,8.0,64.03999999999999,36.88,15.88,16.520000000000003,77.66,4.619999999999999,83.92,32.0,66.94,13.179999999999998,23.56,35.2,31.580000000000002,8.1,8.419999999999998,8.2,3.78,36.64,14.459999999999999,81.72,13.26,18.48,10.559999999999999,64.17999999999999,13.639999999999997,9.34,12.64,44.14,13.16,7.3199999999999985
1878,35061,38.422222222222224,3.3555555555555556,25.95555555555556,68.72777777777779,21.87222222222222,7.366666666666666,6.788888888888888,58.56666666666667,34.894444444444446,17.016666666666666,16.399999999999995,73.44999999999999,5.25,78.64444444444445,34.71111111111111,61.772222222222226,15.733333333333336,25.344444444444445,34.06111111111111,35.68333333333333,9.216666666666667,13.633333333333333,5.966666666666667,3.4722222222222223,33.444444444444436,16.47222222222222,79.33333333333331,13.255555555555555,21.299999999999997,11.127777777777778,63.36666666666666,16.86111111111111,8.372222222222222,13.366666666666665,40.388888888888886,13.433333333333332,6.105555555555556
1879,35041,35.22,3.2399999999999998,24.0,69.24,22.880000000000003,7.340000000000001,7.359999999999999,59.02,33.28000000000001,17.740000000000002,15.580000000000002,72.24000000000001,5.2,73.82000000000001,34.339999999999996,60.260000000000005,18.46,25.919999999999998,31.9,31.96,10.02,12.8,5.720000000000001,3.2,30.020000000000003,18.36,76.8,14.879999999999999,20.500000000000004,11.48,62.60000000000001,18.2,8.16,11.32,39.42,13.180000000000001,6.06
1880,35055,32.35,3.6999999999999997,25.899999999999995,65.01666666666667,18.933333333333334,7.683333333333334,6.983333333333333,62.616666666666674,36.083333333333336,15.016666666666666,17.6,77.05,5.6000000000000005,82.06666666666666,34.38333333333333,60.95000000000001,13.25,25.05,27.583333333333332,30.88333333333333,8.933333333333334,12.049999999999999,6.783333333333332,3.983333333333334,34.1,14.75,80.30000000000001,12.833333333333336,21.150000000000002,10.416666666666666,63.73333333333333,15.316666666666668,9.116666666666665,14.866666666666669,41.01666666666667,13.450000000000001,6.916666666666667
1881,35013,36.97804878048781,3.2853658536585364,20.40731707317073,74.26829268292684,21.41219512195122,9.334146341463416,6.492682926829268,59.77560975609755,32.84634146341464,16.929268292682927,16.28780487804878,71.87317073170732,6.1658536585365855,75.48780487804878,35.52682926829269,61.39756097560975,15.134146341463415,25.063414634146344,35.12682926829268,33.12195121951219,10.58780487804878,16.446341463414633,5.204878048780487,3.5390243902439025,31.451219512195124,17.239024390243905,80.49512195121952,14.285365853658538,23.341463414634145,11.202439024390245,63.18780487804879,18.741463414634147,8.14390243902439,13.158536585365853,40.22926829268293,13.4609756097561,5.860975609756097
1882,35015,38.3,3.266666666666666,23.724999999999998,69.99166666666666,20.241666666666667,6.508333333333334,6.883333333333334,59.425000000000004,35.36666666666667,16.675,15.508333333333333,74.66666666666667,4.666666666666666,79.075,32.85833333333333,60.1,14.475000000000001,25.03333333333333,32.766666666666666,32.391666666666666,8.666666666666666,12.216666666666667,6.358333333333333,3.341666666666667,32.225,16.166666666666668,80.325,14.691666666666668,19.10833333333333,10.6,64.45,15.83333333333333,8.191666666666666,11.658333333333333,39.791666666666664,12.566666666666665,6.183333333333334
